person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income
21,52000,RENT,5.0,EDUCATION,B,1500,11.99,0,0.03,0,3,10.859018228147887
24,54000,RENT,8.0,MEDICAL,C,1500,14.17,0,0.03,1,2,10.896757843893464
25,28000,MORTGAGE,3.0,EDUCATION,A,5000,8.0,0,0.18,0,2,10.239995502805316
26,28000,OWN,5.0,PERSONAL,D,4000,15.37,0,0.14,0,3,10.239995502805316
23,54000,RENT,7.0,PERSONAL,B,1500,9.62,0,0.03,0,3,10.896757843893464
25,28000,MORTGAGE,9.0,MEDICAL,A,4000,7.68,0,0.14,0,2,10.239995502805316
26,54000,RENT,1.0,HOMEIMPROVEMENT,C,1500,13.98,0,0.03,1,4,10.896757843893464
24,28000,OTHER,0.0,EDUCATION,B,9000,10.83,1,0.32,0,3,10.239995502805316
26,55400,RENT,1.0,MEDICAL,C,1500,12.84,0,0.03,0,4,10.922352923113982
25,57000,RENT,9.0,HOMEIMPROVEMENT,C,1500,10.99,0,0.03,0,3,10.950824090522445
21,51000,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.58,1,0.03,1,4,10.839600519357369
22,57160,RENT,2.0,MEDICAL,B,1500,11.36,0,0.03,0,3,10.953627126642347
24,57996,RENT,2.0,DEBTCONSOLIDATION,B,1500,10.75,0,0.03,0,4,10.968146564052885
22,58000,RENT,6.0,EDUCATION,A,1500,5.42,0,0.03,0,2,10.968215530759236
22,60000,RENT,6.0,MEDICAL,C,1500,13.57,0,0.03,1,2,11.002116507732017
25,63000,RENT,0.0,DEBTCONSOLIDATION,B,1500,12.42,0,0.02,0,4,11.050905878263567
25,63128,RENT,4.0,VENTURE,A,1500,7.49,0,0.02,0,4,11.052935530906733
22,71000,RENT,6.0,EDUCATION,A,1500,6.99,0,0.02,0,3,11.170449240431308
24,69764,RENT,2.0,PERSONAL,D,1500,14.42,1,0.02,1,4,11.152887730326308
25,28176,OWN,3.0,MEDICAL,B,1000,9.63,0,0.04,0,4,10.246261321304372
23,28296,MORTGAGE,4.0,PERSONAL,B,7000,10.99,0,0.25,0,4,10.250511070945045
26,96000,RENT,4.0,PERSONAL,D,1500,10.99,0,0.02,1,2,11.472113887062386
23,155004,RENT,4.0,MEDICAL,C,1500,10.99,0,0.01,0,3,11.95121265344562
23,10008,RENT,4.0,DEBTCONSOLIDATION,B,1600,10.36,1,0.16,0,2,9.211239967219019
24,28440,MORTGAGE,4.0,MEDICAL,B,6000,9.99,0,0.21,0,3,10.25558704504304
21,12000,RENT,3.0,EDUCATION,B,1600,10.59,1,0.13,0,2,9.392745258631441
24,14400,RENT,0.0,PERSONAL,D,1600,18.25,1,0.11,0,3,9.575052927597383
24,15120,RENT,4.0,MEDICAL,A,1600,7.51,0,0.11,0,3,9.623839785112668
21,15360,RENT,0.0,EDUCATION,B,1600,12.69,0,0.1,0,2,9.639587108749145
22,21600,RENT,6.0,PERSONAL,D,1600,10.99,0,0.07,1,4,9.980494888896912
24,28500,OWN,4.0,VENTURE,D,3500,14.59,0,0.12,0,3,10.25769445336048
23,22800,RENT,0.0,PERSONAL,C,1600,13.06,0,0.07,0,2,10.034559673629849
22,20000,RENT,7.0,EDUCATION,A,1675,7.74,0,0.08,0,3,9.90353755128617
21,28500,OWN,0.0,EDUCATION,C,4800,12.87,0,0.17,0,3,10.25769445336048
22,28500,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8500,7.68,0,0.3,0,4,10.25769445336048
23,24960,RENT,3.0,MEDICAL,B,1675,11.11,0,0.07,0,3,10.125069885783383
23,28800,RENT,1.0,PERSONAL,D,1675,15.21,1,0.06,1,2,10.268165387743457
23,46300,RENT,0.0,PERSONAL,A,1675,6.54,0,0.04,0,3,10.742918838113225
24,60000,RENT,0.0,HOMEIMPROVEMENT,A,1675,6.54,0,0.03,0,4,11.002116507732017
21,28596,MORTGAGE,3.0,PERSONAL,A,2000,7.29,0,0.07,0,4,10.261057096201172
23,17688,RENT,0.0,PERSONAL,B,1700,11.11,0,0.1,0,3,9.780698256443507
23,18600,RENT,2.0,DEBTCONSOLIDATION,B,1700,9.99,0,0.09,0,3,9.83097062169695
23,28644,MORTGAGE,2.0,EDUCATION,B,10000,10.75,0,0.35,0,2,10.262734186842678
23,45000,RENT,2.0,DEBTCONSOLIDATION,C,1700,14.72,0,0.04,0,2,10.714439990727769
21,28692,MORTGAGE,5.0,EDUCATION,B,3000,10.75,0,0.1,0,2,10.264408469559651
21,9600,RENT,0.0,EDUCATION,A,1750,8.94,1,0.18,0,2,9.169622538697624
21,28776,MORTGAGE,4.0,EDUCATION,A,8000,8.9,0,0.28,0,4,10.267331735953192
26,28800,OWN,8.0,EDUCATION,A,6000,8.9,0,0.21,0,3,10.268165387743457
26,9840,RENT,5.0,VENTURE,B,1750,9.99,1,0.18,0,4,9.194312610898985
22,28800,OWN,6.0,EDUCATION,A,8875,8.9,0,0.31,0,3,10.268165387743457
22,10000,RENT,4.0,DEBTCONSOLIDATION,C,1750,14.72,1,0.17,1,3,9.210440366976517
23,10000,RENT,1.0,DEBTCONSOLIDATION,D,1750,15.05,1,0.17,1,3,9.210440366976517
26,28800,MORTGAGE,2.0,VENTURE,A,5150,6.62,0,0.18,0,2,10.268165387743457
25,10008,RENT,4.0,VENTURE,A,1750,7.49,1,0.17,0,3,9.211239967219019
23,17000,RENT,0.0,VENTURE,B,1750,10.95,0,0.1,0,3,9.741027444837728
26,22000,RENT,2.0,MEDICAL,B,1750,10.99,0,0.08,0,3,9.99884318585288
23,22800,RENT,3.0,PERSONAL,D,1750,15.7,1,0.08,1,2,10.034559673629849
26,96000,RENT,2.0,HOMEIMPROVEMENT,A,1750,6.54,0,0.02,0,2,11.472113887062386
23,22800,RENT,5.0,EDUCATION,A,1775,6.99,0,0.08,0,4,10.034559673629849
21,40000,RENT,0.0,EDUCATION,A,1775,6.54,0,0.04,0,3,10.596659732783579
23,45000,RENT,0.0,EDUCATION,C,1775,12.72,0,0.04,1,2,10.714439990727769
24,28800,MORTGAGE,8.0,HOMEIMPROVEMENT,A,1400,8.9,1,0.05,0,3,10.268165387743457
24,14400,RENT,3.0,DEBTCONSOLIDATION,A,1800,6.92,0,0.13,0,3,9.575052927597383
23,28800,MORTGAGE,6.0,MEDICAL,B,5000,11.99,0,0.17,0,3,10.268165387743457
24,28800,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6075,8.49,0,0.21,0,2,10.268165387743457
24,28800,MORTGAGE,1.0,PERSONAL,B,3500,9.99,0,0.12,0,4,10.268165387743457
21,18000,RENT,5.0,PERSONAL,A,1800,6.62,0,0.1,0,3,9.798182590890704
23,28800,MORTGAGE,4.0,MEDICAL,A,10625,10.99,0,0.37,0,2,10.268165387743457
26,18000,RENT,1.0,VENTURE,C,1800,13.8,0,0.1,1,3,9.798182590890704
22,18000,RENT,1.0,MEDICAL,B,1800,12.18,1,0.1,0,3,9.798182590890704
24,28800,OWN,4.0,EDUCATION,A,7500,8.49,0,0.26,0,2,10.268165387743457
22,28800,MORTGAGE,0.0,VENTURE,B,11500,10.99,0,0.4,0,3,10.268165387743457
22,28800,MORTGAGE,2.0,MEDICAL,A,10000,7.49,0,0.35,0,2,10.268165387743457
24,21000,RENT,2.0,MEDICAL,B,1800,10.65,0,0.09,0,2,9.952325334619427
21,28800,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.17,0,3,10.268165387743457
22,28800,OWN,2.0,DEBTCONSOLIDATION,D,10000,16.49,0,0.35,0,4,10.268165387743457
26,22584,RENT,4.0,PERSONAL,A,1800,8.49,0,0.08,0,2,10.025041248088705
23,28800,MORTGAGE,0.0,MEDICAL,A,6000,7.49,0,0.21,0,2,10.268165387743457
24,24000,RENT,0.0,MEDICAL,B,1800,11.26,0,0.07,0,2,10.085850775128717
23,25000,RENT,2.0,MEDICAL,B,1800,12.69,1,0.07,0,3,10.12667110305036
25,28800,MORTGAGE,4.0,EDUCATION,A,1000,5.42,0,0.03,0,3,10.268165387743457
22,28800,OWN,2.0,PERSONAL,A,2000,10.99,0,0.07,0,2,10.268165387743457
25,28000,RENT,0.0,MEDICAL,B,1800,12.53,0,0.06,0,3,10.239995502805316
22,45000,RENT,4.0,VENTURE,D,1800,16.49,0,0.04,0,4,10.714439990727769
25,45000,RENT,2.0,DEBTCONSOLIDATION,C,1800,12.61,0,0.04,1,4,10.714439990727769
23,28800,OWN,2.0,PERSONAL,B,3000,11.11,0,0.1,0,4,10.268165387743457
23,28800,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8400,9.63,0,0.29,0,3,10.268165387743457
26,45000,RENT,5.0,MEDICAL,D,1800,14.11,0,0.04,1,2,10.714439990727769
24,28800,OWN,8.0,VENTURE,B,6000,10.74,0,0.21,0,2,10.268165387743457
22,45336,RENT,6.0,VENTURE,D,1800,15.21,0,0.04,0,3,10.72187875513222
23,48000,RENT,4.0,PERSONAL,B,1800,11.49,0,0.04,0,4,10.778977123006351
21,48000,RENT,1.0,DEBTCONSOLIDATION,C,1800,13.35,0,0.04,1,2,10.778977123006351
23,50960,RENT,7.0,VENTURE,D,1800,16.02,0,0.04,0,2,10.838815913287421
21,28800,MORTGAGE,2.0,PERSONAL,C,5500,13.23,0,0.19,1,2,10.268165387743457
22,57000,RENT,0.0,DEBTCONSOLIDATION,C,1800,14.27,0,0.03,0,3,10.950824090522445
22,58000,RENT,3.0,PERSONAL,B,1800,12.18,0,0.03,0,2,10.968215530759236
22,71004,RENT,6.0,EDUCATION,B,1800,11.12,0,0.03,0,4,11.170505576079114
22,73000,RENT,1.0,VENTURE,C,1800,11.41,0,0.02,0,3,11.19822841866684
26,75000,RENT,1.0,VENTURE,B,1800,9.25,0,0.02,0,2,11.225256725762893
24,75000,RENT,5.0,HOMEIMPROVEMENT,A,1800,8.94,0,0.02,0,4,11.225256725762893
24,28800,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5500,10.99,0,0.19,1,3,10.268165387743457
21,14400,RENT,2.0,VENTURE,D,1825,15.62,1,0.13,0,2,9.575052927597383
22,28800,MORTGAGE,4.0,PERSONAL,B,14500,9.88,0,0.5,0,2,10.268165387743457
25,19200,RENT,0.0,PERSONAL,C,1825,12.68,0,0.1,1,2,9.862717639992917
25,28800,MORTGAGE,9.0,HOMEIMPROVEMENT,B,6250,10.25,0,0.22,0,2,10.268165387743457
24,35000,RENT,4.0,EDUCATION,A,1850,7.12,0,0.05,0,2,10.463131911491967
21,13200,RENT,2.0,DEBTCONSOLIDATION,A,1875,6.99,0,0.14,0,3,9.488047863280759
24,14400,RENT,1.0,EDUCATION,C,1875,13.49,0,0.13,1,2,9.575052927597383
26,19392,RENT,7.0,DEBTCONSOLIDATION,C,1900,10.99,0,0.1,1,3,9.872667455196241
22,26500,RENT,3.0,DEBTCONSOLIDATION,A,1900,7.29,1,0.07,0,3,10.184937747111391
24,32000,RENT,5.0,MEDICAL,C,1900,13.49,0,0.06,1,2,10.373522431293592
23,30000,RENT,0.0,PERSONAL,B,1925,12.18,0,0.06,0,2,10.308985993422082
25,42000,RENT,4.0,EDUCATION,A,1925,6.17,0,0.05,0,4,10.645448706505872
23,16800,RENT,0.0,DEBTCONSOLIDATION,B,1950,10.37,0,0.12,0,2,9.729193687429403
22,28880,MORTGAGE,4.0,MEDICAL,A,2000,8.59,0,0.07,0,3,10.270939218446076
24,31200,RENT,3.0,MEDICAL,C,1950,13.11,0,0.06,1,4,10.348205424565993
24,28900,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5500,12.98,0,0.19,1,2,10.27163147557801
24,28932,MORTGAGE,4.0,PERSONAL,C,10000,10.99,0,0.35,1,2,10.27273809117664
24,10000,RENT,2.0,DEBTCONSOLIDATION,B,2000,10.25,1,0.2,0,2,9.210440366976517
23,28989,MORTGAGE,0.0,EDUCATION,A,10000,8.0,0,0.34,0,2,10.274706221915702
23,12000,RENT,0.0,EDUCATION,A,2000,7.74,1,0.17,0,4,9.392745258631441
25,12000,RENT,2.0,HOMEIMPROVEMENT,B,2000,11.89,1,0.17,0,4,9.392745258631441
21,14000,RENT,0.0,MEDICAL,A,2000,10.99,0,0.14,0,4,9.546884034617925
23,29000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11500,7.9,0,0.4,0,4,10.275085591132715
24,14400,RENT,4.0,VENTURE,B,2000,10.65,0,0.14,0,4,9.575052927597383
26,14400,RENT,1.0,PERSONAL,D,2000,17.49,1,0.14,0,4,9.575052927597383
21,29000,MORTGAGE,0.0,PERSONAL,B,4200,11.99,0,0.14,0,3,10.275085591132715
26,14400,RENT,4.0,PERSONAL,B,2000,10.37,0,0.14,0,2,9.575052927597383
21,14400,RENT,0.0,DEBTCONSOLIDATION,A,2000,5.79,0,0.14,0,2,9.575052927597383
26,14400,RENT,4.0,MEDICAL,A,2000,6.92,0,0.14,0,4,9.575052927597383
26,29000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,7200,8.49,0,0.25,0,4,10.275085591132715
26,14400,RENT,2.0,DEBTCONSOLIDATION,D,2000,15.58,1,0.14,0,4,9.575052927597383
25,15000,RENT,0.0,MEDICAL,A,2000,7.88,0,0.13,0,4,9.61587214452889
21,15600,RENT,0.0,MEDICAL,A,2000,7.9,0,0.13,0,2,9.65509029374725
24,15915,RENT,0.0,PERSONAL,D,2000,15.05,1,0.13,1,4,9.675080171546819
25,15996,RENT,1.0,EDUCATION,C,2000,13.48,0,0.13,1,4,9.680156483641596
24,17616,RENT,4.0,VENTURE,B,2000,10.37,0,0.11,0,2,9.77661962392714
25,18000,RENT,4.0,DEBTCONSOLIDATION,A,2000,7.51,1,0.11,0,4,9.798182590890704
23,18000,RENT,2.0,EDUCATION,C,2000,14.79,0,0.11,0,3,9.798182590890704
21,18000,RENT,1.0,EDUCATION,A,2000,5.42,0,0.11,0,3,9.798182590890704
26,18000,RENT,2.0,EDUCATION,D,2000,13.3,1,0.11,0,2,9.798182590890704
22,19176,RENT,3.0,VENTURE,C,2000,14.22,0,0.1,1,2,9.861466923273516
24,29000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,20000,10.62,0,0.69,0,3,10.275085591132715
24,19200,RENT,2.0,MEDICAL,C,2000,13.49,0,0.1,0,4,9.862717639992917
23,19200,RENT,2.0,EDUCATION,B,2000,10.59,0,0.1,0,4,9.862717639992917
26,19200,RENT,3.0,MEDICAL,A,2000,6.17,0,0.1,0,4,9.862717639992917
22,19728,RENT,5.0,DEBTCONSOLIDATION,A,2000,7.49,0,0.1,0,2,9.889844913494969
21,20000,RENT,0.0,MEDICAL,A,2000,10.99,0,0.1,0,3,9.90353755128617
26,20004,RENT,2.0,EDUCATION,A,2000,8.59,1,0.1,0,3,9.903737521291335
23,29004,MORTGAGE,2.0,MEDICAL,B,6000,11.99,0,0.21,0,2,10.275223507900165
22,29004,MORTGAGE,3.0,VENTURE,B,5000,9.25,0,0.17,0,4,10.275223507900165
22,29004,MORTGAGE,6.0,EDUCATION,A,2500,6.91,0,0.09,0,3,10.275223507900165
22,21000,RENT,0.0,EDUCATION,C,2000,14.22,0,0.1,1,3,9.952325334619427
23,29004,OWN,1.0,EDUCATION,C,2000,13.16,0,0.07,1,3,10.275223507900165
21,21600,RENT,0.0,DEBTCONSOLIDATION,B,2000,11.71,1,0.09,0,2,9.980494888896912
22,21600,RENT,1.0,DEBTCONSOLIDATION,D,2000,16.89,1,0.09,0,2,9.980494888896912
23,22000,RENT,1.0,VENTURE,C,2000,13.99,0,0.09,0,2,9.99884318585288
22,22000,RENT,0.0,VENTURE,A,2000,7.29,0,0.09,0,3,9.99884318585288
23,22004,RENT,8.0,EDUCATION,B,2000,10.39,0,0.09,0,3,9.999024979245192
21,23040,RENT,3.0,MEDICAL,C,2000,13.11,0,0.09,1,2,10.045030516645731
22,23587,RENT,4.0,HOMEIMPROVEMENT,B,2000,11.89,1,0.08,0,4,10.068493387120395
24,24000,RENT,8.0,MEDICAL,B,2000,10.99,0,0.08,0,3,10.085850775128717
24,24000,RENT,4.0,HOMEIMPROVEMENT,B,2000,12.69,1,0.08,0,2,10.085850775128717
25,24000,RENT,4.0,MEDICAL,D,2000,16.59,0,0.08,0,2,10.085850775128717
21,24000,RENT,1.0,PERSONAL,E,2000,18.39,1,0.08,1,3,10.085850775128717
23,29120,OWN,0.0,EDUCATION,A,6400,8.94,0,0.22,0,4,10.279214842380336
23,24000,RENT,0.0,EDUCATION,C,2000,12.61,0,0.08,1,3,10.085850775128717
22,29124,MORTGAGE,0.0,MEDICAL,E,8875,15.68,1,0.3,1,3,10.279352190868002
25,24000,RENT,0.0,PERSONAL,B,2000,10.38,0,0.08,0,4,10.085850775128717
23,24000,RENT,0.0,EDUCATION,C,2000,14.35,0,0.08,1,2,10.085850775128717
22,24000,RENT,1.0,EDUCATION,C,2000,13.11,0,0.08,1,4,10.085850775128717
22,29184,OWN,4.0,MEDICAL,A,1800,5.42,0,0.06,0,4,10.281410157637891
24,29200,MORTGAGE,6.0,PERSONAL,A,2500,6.76,0,0.09,0,2,10.281958234245314
24,29232,MORTGAGE,1.0,PERSONAL,B,11000,11.71,1,0.38,0,4,10.283053487118604
21,24000,RENT,5.0,EDUCATION,B,2000,11.14,0,0.08,0,4,10.085850775128717
25,29328,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,7.74,0,0.34,0,3,10.286332066606759
24,24000,RENT,1.0,HOMEIMPROVEMENT,D,2000,14.61,1,0.08,1,2,10.085850775128717
24,24000,RENT,0.0,VENTURE,E,2000,16.0,1,0.08,1,2,10.085850775128717
22,24432,RENT,0.0,EDUCATION,B,2000,11.36,0,0.08,0,4,10.10368995654877
22,24702,RENT,4.0,EDUCATION,C,2000,13.23,0,0.08,1,4,10.114679972730583
24,25000,RENT,6.0,PERSONAL,A,2000,6.62,0,0.08,0,4,10.12667110305036
25,25000,RENT,4.0,VENTURE,B,2000,9.91,0,0.08,0,4,10.12667110305036
24,25200,RENT,8.0,DEBTCONSOLIDATION,D,2000,14.96,1,0.08,1,4,10.134638955251866
21,25500,RENT,6.0,EDUCATION,C,2000,13.47,0,0.08,0,2,10.146472946063877
22,29553,OWN,2.0,VENTURE,A,6000,7.49,0,0.2,0,4,10.293974377463579
25,26000,RENT,7.0,MEDICAL,C,2000,12.99,0,0.08,1,4,10.165890277802454
21,29664,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5000,13.57,1,0.17,1,4,10.297723178692744
23,29666,OTHER,1.0,VENTURE,A,3000,9.32,0,0.1,0,3,10.2977905959381
23,26496,RENT,1.0,DEBTCONSOLIDATION,C,2000,13.61,0,0.08,0,4,10.184786798018687
23,27600,RENT,2.0,DEBTCONSOLIDATION,C,2000,13.99,1,0.07,0,3,10.225607282932941
22,28800,RENT,3.0,MEDICAL,A,2000,8.49,0,0.07,0,2,10.268165387743457
26,30000,RENT,2.0,EDUCATION,B,2000,11.71,1,0.07,0,2,10.308985993422082
25,30000,RENT,0.0,MEDICAL,B,2000,12.42,0,0.07,0,2,10.308985993422082
21,30000,RENT,5.0,EDUCATION,C,2000,13.43,0,0.07,0,4,10.308985993422082
23,29952,MORTGAGE,1.0,DEBTCONSOLIDATION,D,4750,14.46,1,0.16,1,4,10.307384765472131
24,30000,RENT,2.0,DEBTCONSOLIDATION,A,2000,7.66,0,0.07,0,3,10.308985993422082
24,30000,RENT,5.0,MEDICAL,G,2000,21.27,1,0.07,1,3,10.308985993422082
22,29996,MORTGAGE,3.0,EDUCATION,C,5400,12.84,0,0.18,0,4,10.308852655643959
23,82000,RENT,7.0,HOMEIMPROVEMENT,D,15000,18.25,1,0.18,1,2,11.314486721293981
22,70550,RENT,6.0,MEDICAL,D,15000,16.77,1,0.18,1,2,11.164091131524941
25,95000,RENT,4.0,VENTURE,B,15000,12.42,0,0.16,0,2,11.461642696843066
23,95000,RENT,6.0,EDUCATION,B,15000,9.88,0,0.16,0,4,11.461642696843066
23,95000,RENT,7.0,VENTURE,D,15000,15.05,0,0.16,1,2,11.461642696843066
25,30000,MORTGAGE,9.0,VENTURE,A,5000,6.03,0,0.17,0,3,10.308985993422082
25,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,6500,14.27,0,0.22,0,3,10.308985993422082
22,30000,OWN,3.0,EDUCATION,C,8000,13.49,0,0.27,0,2,10.308985993422082
23,83600,RENT,7.0,DEBTCONSOLIDATION,A,15000,8.49,1,0.18,0,2,11.33381076072374
25,96000,RENT,2.0,EDUCATION,B,15000,8.88,0,0.16,0,2,11.472113887062386
26,84000,RENT,7.0,DEBTCONSOLIDATION,D,15000,16.0,1,0.18,1,3,11.338583982516495
25,96000,RENT,5.0,MEDICAL,B,15000,11.58,0,0.16,0,4,11.472113887062386
25,97440,RENT,9.0,EDUCATION,A,15000,7.49,0,0.15,0,4,11.487002345616842
23,99000,RENT,7.0,PERSONAL,A,15000,6.99,0,0.15,0,4,11.502885230075814
26,100000,RENT,5.0,VENTURE,C,15000,13.49,0,0.15,1,4,11.51293546492023
21,30000,MORTGAGE,0.0,MEDICAL,A,7125,7.51,1,0.24,0,4,10.308985993422082
24,100000,RENT,4.0,MEDICAL,A,15000,7.49,0,0.15,0,2,11.51293546492023
26,100000,RENT,5.0,EDUCATION,A,15000,6.99,0,0.15,0,2,11.51293546492023
24,88000,RENT,2.0,HOMEIMPROVEMENT,B,15000,9.99,1,0.17,0,4,11.385103457032141
25,30000,MORTGAGE,5.0,EDUCATION,B,3600,12.42,0,0.12,0,4,10.308985993422082
26,100000,RENT,0.0,DEBTCONSOLIDATION,C,15000,14.26,0,0.15,1,2,11.51293546492023
24,100000,RENT,1.0,VENTURE,B,15000,11.89,0,0.15,0,2,11.51293546492023
24,100896,RENT,7.0,HOMEIMPROVEMENT,D,15000,14.42,0,0.15,0,2,11.521855473491359
24,102000,RENT,8.0,HOMEIMPROVEMENT,C,15000,14.22,0,0.15,0,4,11.532737896139919
23,30000,OWN,1.0,PERSONAL,A,5000,6.62,0,0.17,0,2,10.308985993422082
24,105000,RENT,8.0,DEBTCONSOLIDATION,B,15000,10.95,0,0.14,0,3,11.561725152903833
23,105504,RENT,5.0,VENTURE,E,15000,15.95,0,0.14,1,3,11.566513624140157
21,30000,MORTGAGE,0.0,EDUCATION,B,2400,11.71,0,0.08,0,3,10.308985993422082
25,108820,RENT,4.0,EDUCATION,B,15000,9.63,0,0.14,0,3,11.59745960948492
24,109000,RENT,3.0,EDUCATION,B,15000,10.65,0,0.14,0,3,11.599112335481124
23,110000,RENT,7.0,EDUCATION,B,15000,12.18,0,0.14,0,2,11.608244735642321
24,98000,RENT,2.0,DEBTCONSOLIDATION,E,15000,14.93,1,0.15,0,2,11.49273296168228
22,111000,RENT,1.0,VENTURE,B,15000,10.62,0,0.14,0,3,11.6172944892629
24,118300,RENT,1.0,PERSONAL,C,15000,12.68,0,0.13,0,4,11.680987503016127
25,120000,RENT,2.0,PERSONAL,A,15000,7.51,0,0.13,0,2,11.695255355062795
24,120000,RENT,5.0,MEDICAL,A,15000,10.99,0,0.13,0,3,11.695255355062795
23,121000,RENT,7.0,MEDICAL,B,15000,10.99,0,0.12,0,2,11.703554089007538
24,122000,RENT,4.0,EDUCATION,B,15000,11.58,0,0.12,0,3,11.711784520403112
25,125000,RENT,0.0,VENTURE,A,15000,10.99,0,0.12,0,3,11.736077016252437
23,30000,MORTGAGE,7.0,MEDICAL,A,4600,7.9,0,0.15,0,3,10.308985993422082
25,30000,MORTGAGE,2.0,VENTURE,B,8000,10.65,0,0.27,0,4,10.308985993422082
23,125000,RENT,7.0,EDUCATION,C,15000,12.99,0,0.12,0,4,11.736077016252437
26,118000,RENT,1.0,EDUCATION,D,15000,17.58,1,0.13,0,4,11.678448377988165
24,123000,RENT,8.0,PERSONAL,D,15000,15.37,1,0.12,0,4,11.719947764402807
22,140000,RENT,4.0,VENTURE,C,15000,14.17,0,0.11,1,3,11.849404844423074
22,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,10000,13.49,1,0.33,0,2,10.308985993422082
23,30000,MORTGAGE,3.0,MEDICAL,E,3800,18.64,1,0.13,0,2,10.308985993422082
21,30000,MORTGAGE,0.0,VENTURE,A,15000,7.51,0,0.5,0,4,10.308985993422082
26,156000,RENT,2.0,DEBTCONSOLIDATION,B,15000,12.42,0,0.1,0,4,11.957617696467539
24,148000,RENT,0.0,DEBTCONSOLIDATION,E,15000,16.82,1,0.1,0,3,11.904974309480181
24,200004,RENT,5.0,EDUCATION,B,15000,10.59,0,0.07,0,4,12.206097645217678
26,210000,RENT,4.0,PERSONAL,C,15000,12.99,0,0.07,0,4,12.25486757159303
26,30000,MORTGAGE,10.0,VENTURE,A,6500,6.62,0,0.22,0,3,10.308985993422082
25,165000,RENT,3.0,EDUCATION,A,14950,6.62,0,0.09,0,3,12.013706813470414
22,33996,RENT,1.0,EDUCATION,D,14900,15.37,1,0.44,1,2,10.434027564411219
24,55000,RENT,4.0,PERSONAL,B,14900,11.83,0,0.27,0,3,10.915106645867503
22,58900,RENT,2.0,MEDICAL,C,14900,13.57,0,0.25,0,3,10.983613347424248
21,30000,MORTGAGE,5.0,PERSONAL,A,7600,6.03,0,0.25,0,4,10.308985993422082
25,31500,RENT,8.0,DEBTCONSOLIDATION,A,14850,8.9,1,0.47,0,4,10.357774570341576
25,28800,RENT,6.0,MEDICAL,A,14800,7.49,1,0.51,0,3,10.268165387743457
23,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,1000,6.62,1,0.03,0,3,10.308985993422082
23,30000,MORTGAGE,8.0,VENTURE,A,4375,6.62,0,0.15,0,2,10.308985993422082
23,30000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,1400,6.03,0,0.05,0,4,10.308985993422082
25,30000,RENT,2.0,MEDICAL,B,2000,10.38,0,0.07,0,2,10.308985993422082
26,30000,RENT,9.0,VENTURE,B,2000,11.49,0,0.07,0,3,10.308985993422082
25,30000,RENT,4.0,MEDICAL,C,2000,14.22,0,0.07,1,4,10.308985993422082
24,30000,RENT,0.0,MEDICAL,A,2000,8.07,0,0.07,0,4,10.308985993422082
24,30972,RENT,1.0,VENTURE,D,2000,16.29,1,0.06,0,2,10.340871136212566
24,31200,RENT,3.0,PERSONAL,C,2000,14.65,0,0.06,1,2,10.348205424565993
24,30000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,17000,11.99,1,0.57,0,3,10.308985993422082
24,32000,RENT,2.0,EDUCATION,B,2000,10.59,1,0.06,0,3,10.373522431293592
23,32000,RENT,5.0,VENTURE,D,2000,16.49,0,0.06,0,3,10.373522431293592
26,32000,RENT,5.0,DEBTCONSOLIDATION,B,2000,11.49,0,0.06,0,3,10.373522431293592
22,32000,RENT,2.0,EDUCATION,B,2000,12.53,1,0.06,0,2,10.373522431293592
24,32640,RENT,5.0,EDUCATION,B,2000,10.0,1,0.06,0,2,10.393324445863634
23,30000,MORTGAGE,0.0,VENTURE,B,13000,10.99,0,0.43,0,2,10.308985993422082
23,33000,RENT,1.0,EDUCATION,A,2000,6.03,0,0.06,0,4,10.404293143019792
21,33000,RENT,0.0,HOMEIMPROVEMENT,C,2000,12.61,1,0.06,1,3,10.404293143019792
22,33000,RENT,1.0,DEBTCONSOLIDATION,A,2000,10.99,0,0.06,0,3,10.404293143019792
24,40000,RENT,2.0,PERSONAL,B,2000,11.99,0,0.05,0,4,10.596659732783579
24,40000,RENT,5.0,MEDICAL,B,2000,10.99,0,0.05,0,4,10.596659732783579
21,40000,RENT,2.0,EDUCATION,C,2000,14.72,0,0.05,0,3,10.596659732783579
22,50400,RENT,3.0,VENTURE,B,2000,10.99,0,0.04,0,4,10.827766295132466
